id|class|attribute|sentimen|tweet_asli|tweet|clean_tweet|attribute_new
1170|ekonomi|pertumbuhan|netral|Capres Joko Widodo (Jokowi) menekankan pemerataan pembangunan di wilayah Indonesia. Lewat pemerataan pembangunan seperti infrastruktur, pertumbuhan ekonomi bisa meningkat di tiap wilayah.|capres joko widodo jokowi tekan merat bangun wilayah indonesia merat bangun infrastruktur tumbuh ekonomi tingkat wilayah| capres joko widodo jokowi menekankan pemerataan pembangunan wilayah indonesia pemerataan pembangunan infrastruktur pertumbuhan ekonomi meningkat wilayah|ekonomi
1171|ekonomi|ekonomi|negatif|Cina butuh 40 tahun bangun ekonominya katanya ... @jokowi baru 4.5 tahun dah mau digeser !!! Hiks|cina butuh 40 bangun ekonomi 4 5 dah geser hiks| cina butuh bangun ekonominya dah digeser hiks|ekonomi
1173|ekonomi|ekonomi|netral| https://bit.ly/2XaxtdaÂ   Ekonomi Salah Arah, Om Wowo Salahkan Presiden-Presiden Sebelum @jokowi #PrabowoSalahkanSBY|ekonomi salah arah om wowo salah presiden presiden| ekonomi salah arah om wowo salahkan presidenpresiden|ekonomi
1174|ekonomi|ekonomi|netral|Om Wowo bilang, ekonomi salah jalan. Dia menyalahkan presiden-presiden sebelum @jokowi #PrabowoSalahkanSBY|om wowo bilang ekonomi salah jalan salah presiden presiden| om wowo bilang ekonomi salah jalan menyalahkan presidenpresiden|ekonomi
1175|ekonomi|kesejahteraan|netral|Debat kelima ini akan bertemakan ekonomi dan kesejahteraan sosial, keuangan dan investasi, serta perdagangan industri. Untuk mewujudkannya, Jokowi mengaku telah membangun infrastruktur yang tidak hanya di Pulau Jawa.|debat tema ekonomi kesejahteran sosial uang investasi dagang industri mewujudkanya jokowi aku bangun infrastruktur pulau jawa| debat bertemakan ekonomi kesejahteraan sosial keuangan investasi perdagangan industri mewujudkannya jokowi mengaku membangun infrastruktur pulau jawa|ekonomi
1176|ekonomi|pertumbuhan|negatif|Pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah, jangan hanya krn tdk tercapai trs mengabaikannya. Coba kalu skrg pertumbuhan ek kita 10% pasti bpk jual buat kampanye. Bukankah begitu?|tumbuh ekonomi salah indikator hasil perintah capai mengabaikanya coba kalu skrg tumbuh ek 10 jual kampanye| pertumbuhan ekonomi salah indikator keberhasilan pemerintah tercapai mengabaikannya coba kalu skrg pertumbuhan ek jual kampanye|ekonomi
1177|ekonomi|pertumbuhan|netral|Karena pertumbuhan ekonomi tanpa adanya pemerataan adalah sebuah ketimpangan, sebut Jokowi.|tumbuh ekonomi merat timpang jokowi| pertumbuhan ekonomi pemerataan ketimpangan jokowi|ekonomi
1178|ekonomi|ekonomi|netral|Jokowi vs Sandi Debat Ekonomi Makro dan Mikro, Pahami Artinya   http://bit.ly/2KBgIGCÂ |jokowi vs sandi debat ekonomi makro mikro paham| jokowi vs sandi debat ekonomi makro mikro pahami|lapangan kerja
1179|ekonomi|pertumbuhan|netral|Jokowi menyebut pembangunan tidak hanya bertumpu pada pertumbuhan ekonomi saja tetapi juga pemerataan. Dia ingin mewujudkan keadilan yang menyeluruh.|jokowi sebut bangun tumpu tumbuh ekonomi merat wujud adil| jokowi menyebut pembangunan bertumpu pertumbuhan ekonomi pemerataan mewujudkan keadilan|ekonomi
1180|ekonomi|pertumbuhan|netral|Jokowi Jawab Kritik Pertumbuhan Ekonomi 5% dan Pamerkan AkuisisiÂ Freeport  https://bhinnekanusantara.id/jokowi-jawab-kritik-pertumbuhan-ekonomi-5-dan-pamerkan-akuisisi-freeport/Â â€¦ pic.twitter.com/uelpK8Cxfd|jokowi kritik tumbuh ekonomi 5 pamer akuisisi freport| jokowi kritik pertumbuhan ekonomi pamerkan akuisisi freeport|ekonomi
1181|ekonomi|ekonomi|netral|Prabowo : Ekonomi RI Salah Arah, Karena Salah Presiden-Presiden Sebelum Jokowi:  http://metrobali.com/prabowo-ekonomi-ri-salah-arah-karena-salah-presiden-presiden-sebelum-jokowi/Â â€¦ via @metrobali|prabowo ekonomi ri salah arah salah presiden presiden jokowi via| prabowo ekonomi ri salah arah salah presidenpresiden jokowi via|lapangan kerja
1182|ekonomi|ekonomi|netral|"Kegiatan ini diselenggarakan utk yg ke 2 kalinya, sejak diluncurkan oleh Presiden @jokowi, 4 April 2018. #IIS2019 diselenggarakan dengan tema ""Implementasi Making Indonesia 4.0 Menuju Indonesia Menjadi Negara 10 Besar Ekonomi Duniaâ€,   #Industri4.0 #IIS2019 pic.twitter.com/fYZCUVRAhk"|giat diselengarakan utk 2 kali luncur presiden 4 april 2018 diselengarakan tema implementasi making indonesia 4 0 indonesia negara 10 ekonomi dunia| kegiatan diselenggarakan kalinya diluncurkan presiden april diselenggarakan tema implementasi making indonesia indonesia negara ekonomi dunia|ekonomi
1184|ekonomi|ekonomi|netral|Debat Terbuka: Sandi Dinilai Kuasai Ekonomi, Jokowi Paksa Bicara Digital  https://news.detik.com/berita/d-4509599/debat-terbuka-sandi-dinilai-kuasai-ekonomi-jokowi-paksa-bicara-digitalÂ â€¦|debat buka sandi nilai kuasa ekonomi jokowi paksa bicara digital| debat terbuka sandi dinilai kuasai ekonomi jokowi paksa bicara digital|lapangan kerja
1185|ekonomi|ekonomi|positif|Sejujurnya w setuju sih. Gimana ya, debat terakhir kemarin itu adalah debat capres pertama yang w tonton, dan menurutku, meskipun pak jokowi ngomongnya e e gitu tp dia tuh ngerti teori semacam ekonomi mikro makro gmn penanganannya dsb. Bangga!  https://twitter.com/snpftk/status/1117079444647059456Â â€¦|jujur tuju gimana debat kemarin debat capres tonton turut jokowi ngomongnya e e gitu ngerti teori ekonomi mikro makro penangananya dsb banga| sejujurnya setuju gimana debat kemarin debat capres tonton menurutku jokowi ngomongnya e e ngerti teori ekonomi mikro makro penanganannya dsb bangga|lapangan kerja
1186|ekonomi|ekonomi|netral|Detik-detik Prabowo Celingak Celinguk Tidak Paham Ekonomi Makro & Mikro, Simak!  https://www.kitaberita.com/2019/04/detik-detik-prabowo-celingak-celinguk.htmlÂ â€¦|detik detik prabowo cingak celinguk paham ekonomi makro mikro simak| detikdetik prabowo celingak celinguk paham ekonomi makro mikro simak|lapangan kerja
1187|ekonomi|ekonomi|netral|Pak Wowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yg benar akibat ulah Presiden2 sebelum Pak @jokowi.  https://bit.ly/2PbAB5SÂ  #PrabowoSalahkanSBY|wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden| wowo debat orientasi ekonomi indonesia jalur akibat ulah presiden|lapangan kerja
1191|ekonomi|harga|netral|Pak Jokowi tetap menghargai Presiden2 sebelumnya, berkat mereka muncul Presiden yg nggak banyak bicara terus bekerjasama dg para ahli di kabinetnya maupun ahli yg siap menyumbangkan idenya untuk memajukan Indonesia, dan mengajak semua untuk kerja, kerja, kerja  https://twitter.com/yusuf_dumdum/status/1117070173729509382Â â€¦|jokowi harga presiden berkat muncul presiden bicara bekerjasama ahli kabinet ahli sumbang ide maju indonesia ajak kerja kerja kerja| jokowi menghargai presiden berkat muncul presiden bicara bekerjasama ahli kabinetnya ahli menyumbangkan idenya memajukan indonesia mengajak kerja kerja kerja|ekonomi
1195|ekonomi|ekonomi|negatif|#PrabowoSalahkanSBY  https://bit.ly/2Za6qjLÂ . PS bolak-balik menyinggung soal deindustrialisasi. Anehnya, dia mengatakan tak ingin menyalahkan @jokowi. Dia malah berujar salah arahnya pembangunan ekonomi Indonesia tak terlepas dr andil presiden sebelum Jokowi. Jelaskan?|ps bolak menyingung deindustrialisasi aneh salah salah arah bangun ekonomi indonesia lepas andil presiden jokowi| ps bolakbalik menyinggung deindustrialisasi anehnya menyalahkan salah arahnya pembangunan ekonomi indonesia terlepas andil presiden jokowi|lapangan kerja
1196|ekonomi|harga|positif|Dengan niat yang tulus kami relawan di daerah siap menangkan @Jokowi dan menjadikan moment di #MulaiPutihkanGBK sebagai tragedi yang paling berharga bagi bangsa dan Negara. #2019BaliJOIN #2019TetapJokowi|niat tulus rawan daerah menang jadi moment tragedi harga bangsa negara| niat tulus relawan daerah menangkan menjadikan moment tragedi berharga bangsa negara|kesejahteraan
1197|ekonomi|ekonomi|netral|Sering Sebut Emak-emak Sebagai Standar Kondisi Ekonomi, Sandi Dikepret Jokowi  http://akurat.co/ekonomi/id-590422-read-sering-sebut-emakemak-sebagai-standar-kondisi-ekonomi-sandi-dikepret-jokowiÂ â€¦|emak emak standar kondisi ekonomi sandi kepret jokowi| emakemak standar kondisi ekonomi sandi dikepret jokowi|ekonomi
1198|ekonomi|gaji|positif|Masuk akal bagi prabowo sandi karena sandiaga uno ga pernah ambil gaji waktu jadi wakil gubernur|masuk akal prabowo sandi sandiaga uno ga ambil gaji wakil gubernur| masuk akal prabowo sandi sandiaga uno ambil gaji wakil gubernur|ekonomi
1199|ekonomi|ekonomi|netral|"RT GesuriID ""Era Pemerintahan Jokowi Terjadi Pemerataan Ekonomi   https://www.gesuri.id/pemilu/era-pemerintahan-jokowi-terjadi-pemerataan-ekonomi-b1WexZjhzÂ â€¦ #pdiperjuangan"""|gesurid era perintah jokowi merat ekonomi| gesuriid era pemerintahan jokowi pemerataan ekonomi|ekonomi
1200|ekonomi|harga|netral|"RT TRANS7 ""Menurut prabowo ""digital-digital itu bagus, tapi rakyat kita perlu swasembada pangan dengan harga terjangkau. Kita harus turunkan harga"". #DebatPilpres2019diTrans7  pic.twitter.com/6nbJooGPHc"""|trans prabowo digital digital bagus rakyat swasembada pangan harga jangkau turun harga| trans prabowo digitaldigital bagus rakyat swasembada pangan harga terjangkau turunkan harga|ekonomi
1201|ekonomi|ekonomi|negatif|Ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. Hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan.   https://bit.ly/2X8pIEvÂ  #PrabowoSalahkanSBY Semakin mantap pilih @jokowi.|paslon 01 bahas ekonomi makro global paslon 02 anak bayi ngerti lihat ajar utk paham pernyatan mantap pilih| paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan mantap pilih|lapangan kerja
1203|ekonomi|ekonomi|positif|Semakin mantap pilih @jokowi.  https://bit.ly/2X8pIEvÂ  Ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. Hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan.  #PrabowoSalahkanSBY|mantap pilih paslon 01 bahas ekonomi makro global paslon 02 anak bayi ngerti lihat ajar utk paham pernyatan| mantap pilih paslon bahas ekonomi makro global paslon anak bayi ngerti lihat belajar memahami pernyataan|lapangan kerja
1206|ekonomi|harga|netral|Apa saja kabar menarik dalam sepekan ini? Ya kita mulai saja: ada soal Jokowi yang kena hoaks lebih banyak, permainan di balik harga tiket pesawat, dan 4 kabar lainnya. #RingkasanSepekan https://beritagar.id/artikel/berita/6-kabar-terpopuler-sepekan-terakhirÂ â€¦|kabar tarik pek jokowi kena hoaks main harga tiket pesawat 4 kabar lai| kabar menarik sepekan jokowi kena hoaks permainan harga tiket pesawat kabar|lapangan kerja
1208|ekonomi|gaji|negatif|Iya neh, bpk sprtnya kurang sehat. Terlihat dr raut wajah.. Kan keterlaluan gubernurnya masak sampe biarin anak kagak makan, kerjaan nye ape tuh. Pencitraan mlulu. Dibayar rakyat neh.. Jgn makan gaji buta.|iya sprtnya sehat raut wajah gubernur masak sampe biarin anak kagak makan kerjan nye pencitran mlulu bayar rakyat makan gaji buta| iya sprtnya sehat raut wajah gubernurnya masak sampe biarin anak kagak makan kerjaan nye pencitraan mlulu dibayar rakyat makan gaji buta|kesejahteraan
1209|ekonomi|ekonomi|negatif|Ini obrolan ngalor ngidul gak jelas blas. Apa urusannya Mobile Legends sama ekonomi nasional?   Mengada ada kejauhan banget bicara industri kreatif - seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar?   Lalu yg dijual Pak Jokowi semalem itu apa?  https://twitter.com/SilasSihot/status/1117317575795306497Â â€¦|obrol ngalor ngidul gak blas urusanya mobile legends ekonomi nasional ada jauh banget bicara industri kreatif kreasi nilai ekonomi ekspor jual jokowi semalem| obrolan ngalor ngidul blas urusannya mobile legends ekonomi nasional mengada kejauhan banget bicara industri kreatif kreasi nilai ekonominya diekspor dijual jokowi semalem|lapangan kerja
1210|ekonomi|pajak|negatif|@nahdlatululama Heran , prabowo bilang mau mau tingkatkan penerimaan pajak , kok sandi bilang akan menghapus pajak dr pengusaha kecil .. ini kok bertolak belakang kebijakan nya ? Coba deh dengar ulang debat nya masalah pajak itu.|heran prabowo bilang tingkat rim pajak sandi bilang hapus pajak usaha tolak bijak coba dengar ulang debat pajak| heran prabowo bilang tingkatkan penerimaan pajak sandi bilang menghapus pajak pengusaha bertolak kebijakan coba dengar ulang debat pajak|lapangan kerja
1212|ekonomi|ekonomi|netral|Jika Jadi Presiden-Wapres, Gaji Prabowo-Sandi untuk Negara  http://dlvr.it/R2n0y6Â  pic.twitter.com/0le8yEzDDh|presiden wapres gaji prabowo sandi negara| presidenwapres gaji prabowosandi negara|kesejahteraan
1213|ekonomi|pertumbuhan|positif|Yup, nah kalo gini diskusinya enak ya. Tambahan dr sy tidak sekadar ukuran ttp juga kualitasnya atau tingkat prioritasnya. Misal, target pemerataan pembangunan d luar pulau Jawa mgkn mjd prior krn pemerintah ingin menumbuhkan bibit2 pertumbuhan ekonomi yg baru di sana.|yup gin diskusi enak tambah ukur kualitas tingkat prioritas target merat bangun pulau jawa mgkn mjd prior perintah tumbuh bibit tumbuh ekonomi| yup gini diskusinya enak tambahan ukuran ttp kualitasnya tingkat prioritasnya target pemerataan pembangunan pulau jawa mgkn mjd prior pemerintah menumbuhkan bibit pertumbuhan ekonomi|lapangan kerja
1215|ekonomi|ekonomi|negatif|Pak wowo sukanya asbun ya..istilah jowo..Waton njeplak kalo ngomong. Ada 16 paket kebijakan ekonomi di era pak Jokowi. Ini Pak wowo sering sekali ambil rujukan masa orde baru sih. Makanya presiden SBY dll dianggap salah urus negara jua,asal main serang aja..@hariadhi @wangdendo pic.twitter.com/osCiDRlo96|wowo suka asbun istilah jowo waton njeplak ngomong 16 paket bijak ekonomi era jokowi wowo ambil rujuk orde presiden sby diangap salah urus negara jua main serang| wowo sukanya asbun istilah jowo waton njeplak ngomong paket kebijakan ekonomi era jokowi wowo ambil rujukan orde presiden sby dianggap salah urus negara jua main serang|ekonomi
1217|ekonomi|gaji|positif|Mertua saya, guru honorer mengabdi dr SMP ke SMA hampir 8 tahun, dengan gaji paling besar 450rb. Ikhlas, saking suka sekali dengan profesi anak bungsu nya rela di momongkan ke tetangga, semoga setlh pak @prabowo  jd presiden lbh menyantuni para guru honorer,|mertua guru honorer abdi smp sma 8 gaji rb ikhlas saking suka profesi anak bungsu rela momong tetanga moga setlh presiden lbh santun guru honorer| mertua guru honorer mengabdi smp sma gaji rb ikhlas saking suka profesi anak bungsu rela momongkan tetangga semoga setlh presiden lbh menyantuni guru honorer|ekonomi
1218|ekonomi|ekonomi|positif|Infrastruktur Bukan untuk Dimakan, Tetapi untuk Kedaulatan Pangan, Mikir! tujuan pembangunan infrastruktur seperti jalan tol,  pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian https://twitter.com/jokowi/status/1117317174572359680?s=19Â â€¦|infrastruktur makan daulat pangan mikir tuju bangun infrastruktur jalan tol labuh bandara konektivitas masyarakat cepat roda ekonomi| infrastruktur dimakan kedaulatan pangan mikir tujuan pembangunan infrastruktur jalan tol pelabuhan bandara konektivitas masyarakat percepatan roda perekonomian|ekonomi
1219|ekonomi|ekonomi|positif|Jika @prabowo @sandiuno terpilih menjadi Presiden RI maka Gaji nya TIDAK Diambil Diserahkan untuk kepentingan rakyat  Masya Allah   #2019GantiPresiden #TPSTusukPrabowoSandi #17AprilCoblosPrabowoSandi https://twitter.com/sandiuno/status/1117085176545157121Â â€¦|pilih presiden ri gaji ambil serah penting rakyat masya alah| teilih presiden ri gaji diambil diserahkan kepentingan rakyat masya allah|kesejahteraan
1222|ekonomi|harga|negatif|Logika berpikir Andre jeblok !. Apa krn caleg DKI lantas gak tahu keadaan di lapangan ? Mikirnya cm bisa selangkah ! Keadaan perekonomian dunia yg serba sulit msh ngotot harga pupuk murah. Sama sj membunuh pabrikan. Mau disubsidi ? Mikir gak klo keuangan negara cukup atau tidak ?|logika pikir andre jeblok caleg dki lantas gak adan lapang mikirnya selang adan ekonomi dunia serba sulit ngotot harga pupuk murah bunuh pabrikan subsidi mikir gak uang negara| logika beikir andre jeblok caleg dki lantas lapangan mikirnya selangkah perekonomian dunia serba sulit ngotot harga pupuk murah membunuh pabrikan disubsidi mikir keuangan negara|lapangan kerja
1223|ekonomi|harga|positif|#JokowiMenangTotalDebat Tentunya dengan program Jokowi yang sangat pro rakyat seperti Karto Sembako untuk ibu ibu agar bisa membeli harga dengan murah sehingga meningkatkan kesejahteraan keluarganya.|program jokowi pro rakyat karto sembako beli harga murah sehinga tingkat kesejahteran keluarga| program jokowi pro rakyat karto sembako membeli harga murah meningkatkan kesejahteraan keluarganya|ekonomi
1224|ekonomi|ekonomi|netral|Ibarat selfy, motret diri sendiri.  Analis Politik: Soal Ekonomi, Jokowi Kritik Kebijakannya Sendiri  https://www.gelora.co/2019/04/analis-politik-soal-ekonomi-jokowi.htmlÂ â€¦|selfy motret analis politik ekonomi jokowi kritik kebijakanya| selfy motret analis politik ekonomi jokowi kritik kebijakannya|ekonomi
1225|ekonomi|gaji|positif|Komitmen inilah yg ditakuti si Jae.   #17AprilPilihPrabowoSandi Prabowo-Sandi Komitmen Jika Terpilih Sebagai Kepala Negara Tidak Akan Ambil Gaji    https://www.gardaindonews.com/prabowo-sandi-komitmen-jika-terpilih-sebagai-kepala-negara-tidak-akan-ambil-gaji/Â â€¦|komitmen takut jae prabowo sandi komitmen pilih kepala negara ambil gaji| komitmen ditakuti jae prabowosandi komitmen teilih kepala negara ambil gaji|ekonomi
1227|ekonomi|ekonomi|netral|#JokowiMenangTotalDebat. Jokowi fokuskan APBN & APBD difokuskan pada belanja2 produktif untuk dorong ekonomi rakyat. #01ndonesiaMaju|jokowi fokus apbn apbd fokus belanja produktif dorong ekonomi rakyat| jokowi fokuskan apbn apbd difokuskan belanja produktif dorong ekonomi rakyat|ekonomi
1228|ekonomi|ekonomi|positif|Lebih Baik Tidak Mengambil Gaji Dari Pada Memakan Uang Rakyat Yah Bong Apalagi Jual Beli Jabatan ðŸ˜‚|ambil gaji makan uang rakyat bong jual beli jabat| mengambil gaji memakan uang rakyat bong jual beli jabatan|ekonomi
1232|ekonomi|ekonomi|netral|Tidak Cuma Cek Harga, Jokowi Juga Akan Perbaiki Pasar #2019JokowiKyaiMaruf #JokowiKHMarufUnggulanKita #DerinDiPRO2FM #InterBarÃ§a  https://twitter.com/tag_nusantara/status/1059979831734022144/video/1Â â€¦|cek harga jokowi baik pasar| cek harga jokowi perbaiki pasar|lapangan kerja
