id|sentimen|clean_tweet
1360|netral|Prabowo Sandi Janji Tak Ambil Gaji Jika Menang Pilpres 2019 pic twitter com OQRtNvsSjl
1361|positif|Esport lg buming sdh jd hobi dan dipertandingkan dibanyak negara bahkan Asian games dan Asean games dan itu pertanyaan yg millenial banget Lu bicara pemerataan kesejahteraan calon 02 bagian dr 1 elite yg gaji karyawannya terkatung2 Jokowi sdh mempraktekkan pertanyaan 02
1363|positif|Secara garis besar jokowi bertanya ekonomi digital yg di dalamnya ada bisnis games pembuat game dan pemain game Klo lbh simplenya anda pasti sering buka playstore Dan ekonomi digital lainnya masih banyak Pak jokowi hnya mnyebut salah satunya saja
1365|negatif|santun kalo pertumbuhan ekonomi 5 buat apa
1366|positif|Gak penting soal kita akan lapar Yg penting bagaimana pemerintah menjamin harga bahan baku dippasaran
1367|negatif|Gaji sepeser tak diambil hanya ambil utk balik modal dan bayar hutang prabowo 6 9 T saja ya keuntungam sekian T Wooooii lelembut kami rakyat Indonesia tidak sebodoh pendukungmu yg 7 juta umat itu
1368|negatif|Debat ke 5 Prabowo Mau Belajar Ekonomi Ke Tiongkok Lupa Kalau Kampret Benci China Author Mora Sifudan Di Debat Capres Cawapres malam ini Prabowo mengusulkan agar Indonesia
1370|positif|Jika mau harga bahan pokok terjangkau tenaga medis pasien di perbaiki kesejahteraan guru honorer mudah lapangan kerja maka tusuk It s time we have a president who is proud to stand up for people
1372|positif|Yaelaah Pak Jokowi kalo mo nurunin tuh harga2 bs aja x Semuanya kan butuh perhitungan yg cermat dan matang GK asal2an
1373|positif|Saya bukan mengatakan itu bukan ekonomi makro bos Tapi jangan jadikan itu sebagai alasan Nyatanya pertumbuhan perekonomian kita cuma 5 kok Terendah Ya itu memang ekonomi makro Nah jokowi sudah gagal nih mengelola ekonomi makro Ya kan Sudah saat nya di ganti
1374|netral|Pada debat tadi malam capres nomor urut 02 sempat menuturkan jika perekonomian Indonesia salah arah yang ditandai dengan mengalirnya kekayaan ke luar negeri Temukan kesesuaian pernyataannya berikut ini pic twitter com Tw7YbXHCOh
1376|negatif|Namanya aja wowo menuding SBY dibalik semua kesalahan ekonomi Indonesia teguh Jangan di dengerlah si wowo itu
1377|negatif|Rakyat butuh fundamental ekonomi yaitu pangan sandang dan papan bukan digital model mobile legend timeout for pencitraan
1378|netral|Ditanya Soal Esports Oleh Jokowi Prabowo Minta Sandiaga yang Jawab IDN Times Jokowi bertanya soal ekonomi digital esport ke Prabowo pic twitter com E6RoYiF1pu
1379|negatif|Adegan iconik di debat ke 5 Prabowo Ekonomi kita terpuruk karena ada 1 elite menguasai dan menikmati kekayaan bangsa ini Kyai MA Apa Bpk termasuk 1 itu Prabowo Ya saya yg 1 itu Oalah selama ini prabowo lagi ngomongin dirinya sendiri toh hehehe
1380|positif|Saya percaya krn tlh trbukti mrk bisa hidup mapan terhormat Sangkin mapan trhormatnya khidupn mrka gaji pun tak brniat mrka ambil Mrk jd capres bkn utk mncari kekayaan tp ingin msyarakt indonesia mapan berhasil sprti mrk
1381|negatif|Yg gak nyambung itu Jokowi dia gak nyimak masalah game online udah dijawab Sandiaga Uno dan disambung oleh Prabowo masalah game online itu cm hal kecil yg perlu sekarang ini adalah lapangan pekerjaan meningkatkan kesejahteraan petani dan menurunkan harga2 Lo tonton lg rekamany
1382|negatif|Jangan main fitnah gtu dong gausah diperlihatkan tangan kaki kalian semua para dungu bergetar takut mendengar pilihan guru kami untuk memilih pak prabowo Kalian kan sudah didukung oleh ratusan org yg berpengaruh di indonesia mengapa takut dengan seorang guru ngaji
1383|positif|Janji manis para pilpres PKS menang bebas pajak kendaraan Prabowo sandi menang Gaji kerja untuk rakyat miskin Jokowi menang Pengangguran Digaji Bagaimana kalau mereka di menangkan semua
1384|positif|Industri sekecil apapun bisa jadi penopang ekonomi tidak terbengkalai tp industri kita masih blum bisa bersaing karna infrastruktur kita yg tertinggal jauh makanya adaa prioritas dlm pembangunan tdk akan bisa sekaligus semua bertahap n hasilnya akan baik
1385|negatif|Sayang sekali pak jokowi tidak membahas ekonomi digital dan kegunaan multifungi dari e ktp
1386|negatif|Adegan iconik di debat ke 5 Prabowo Ekonomi kita terpuruk karena ada 1 elite menguasai dan menikmati kekayaan bangsa ini Kyai MA Apa Bapak termasuk 1 itu Prabowo Ya saya yg 1 itu Oalah selama ini prabowo lagi ngomongin dirinya sendiri toh hehehe
1388|negatif|Kata prabowo harga dari petani naik tapi harga ke konsumen murah Pertanyaan saya untuk menutupi kerugian negara didapat uang darimana Masak iya prinsip perdagangan beli mahal jual murah sama aja HOAKS wkwk gaada yang namanya pedagang beli mahal jual murah hehe
1389|positif|Soal bermanfaat utk negara apa ndak urusan nanti yg penting kalian dpt kerja bagus gaji gede dan pasti happy Duit banyak hati happy pasti pikiran kebuka utk invest tuh duit jadi usaha padat karya buka lap kerja atau sekalian sedekah ke kaum marjinal Selamat berjuang
1391|positif|Bukti keikhlasan mengabdi demi Rakyat Bangsa n Negara Rela mewakafkan JIWA RAGA HARTA PIKIRAN tanpa pamrih Jgnkan yg lain2 rela tdk menerima GAJI sbg Presiden n Wapres masyaaAllah inilah PEMIMPIN yg ditunggu2 slm ini InsyaaAllah berkah Aamiin
1392|negatif|kalo kata pak WOWO Jokowi gak salah kok yang salah tu SBY soalnya bikin arah ekonomi jd ikut salah
1395|negatif|Jokowi pinter ngeles Sudah gagal bangun perekonomian pake alasan ekonomi makro Bro sekarang masalah nya pertumbuhan perekonomian terendah stuck di 5 Kok pake alasan ekonomi makro Emang jaman presiden sebelum nya bukan ekonomi makro
1398|netral|Jika Menang Prabowo Sandi Tak Akan Ambil Gaji Mereka
1399|negatif|Strategi cebong gampang meneriaki orang lain hoax Bilang orang lain pesimis Ketika prabowo sandi optimis Dia ngeles ekonomi makro lah Apa lah Zaman pak sby berarti bukan ekonomi makro ya Listrik murah kok Harga2 sembako murah kok Pembangunan juga banyak
1405|negatif|Pak Prabowo aja bilang kehancuran ekonomi gara2 pemimpin terdahulu Ya hitung aja proporsional masing2 pemimpin terdahulu berkuasa berapa lama 80 ya orde baru Sekarang lu minta order baru lagi yg mimpin Sehat kaw bambanggg
1406|negatif|udah miskin mental miskin harta miskin harga diri miskin ilmu mati ajalah kampret tuh wkwk
1410|negatif|Namanya aja wowo salah bowo malah mengatakan pembangunan ekonomi Indonesia salah arah tak terlepas dari andil presiden presiden sebelum Jokowi Jangan di dengerlah si wowo itu
1413|positif|Apa yg sudah dutarakan pak sandi sudah drasakan masyarakat tp pak jkw ngeles itu kebijakan beliau awal memerintah ekonomi mikro makro sudah diutarakan oleh pak sandi pak jkw nya saja yg tidak bisa nangkep
1414|netral|Sebelumnya capres nomor urut 02 Prabowo Subianto menyebut kesalahan ekonomi di Indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana Jokowi tetapi juga salah dari Presiden presiden terdahulu
1416|netral|Perlu kita ingat bahwa dasar negara kita ideologi kita Pancasaila NKRI Bhineka Tunggal Ika UUD 1945 sudah final Harga mati dan tidak bisa diganggu gugat Jokowi
1417|negatif|Anak2 disuruh main calon pekerja dikasih kartu pengangguran dikasih gaji TKA dikasih kerja Mantull
1420|negatif|Namanya aja wowo salahkan Secara tidak langsung Bowo menuding pemerintahan era SBY selama 10 tahun turut berdosa atas kondisi perekonomian Jangan di dengerlah si wowo itu
1421|positif|Tentu saja ada pengaruhnya gblk game itu peluang bisnis bisa juga menciptakan lapangan kerja Di jepang game itu jadi salah satu penggerak ekonominya Negara bisa ambil pajak yg lumayan itu
1422|netral|Jokowi Serang Sandiaga Ini Ekonomi Makro Gak Bisa Berdasarkan Keluhan Ibu Ini Ibu Itu
1423|negatif|Tolol berlapis nih si MiraProjo ekonomi bangsa kok lari ke game hancur generasi klok model kayak gini pantas indonesia ekonominya berkutet di 5
1424|positif|Jujur aja ya Pak Prabowo Bapak baru koar2 skrg Krn nyapres gak ngambil Gaji 1 rupiah pun Gw dah kerja 10 Tahun lebih loh dan gak pernah gw ambil gaji 1 Rupiah Pak Jokowi tetap terbaik
1433|negatif|Bahas ekonomi sekelas 02 dan wakilnya Gak faham antara ekonomi mikro Yg ditemui sandi memang sdh jelas pandangan politik nya Jadi sdh jelas pandangan nya Padahal kalo bicara uang 100 ribu dapet aja udah nipu TDL untuk rakyat miskin 450 watt tdk pernah naik Sandi bohong
1434|positif|Ayo k TPS dan Tusuk Prabowo Sandi 02 makin kinclong d hati rakyat trus CAPRES N CAWAPRESX TDK AMBIL GAJINYAAAA LHO D serahkn k fakir miskin kaum duafa dll Ingat d TPS tusuk02 yaaaaa Debat pamugkas tadi d mengkan Paslon 02 Prabowo Sandi pic twitter com k6eWGigKuL
1436|negatif|Rossi percuma kamu cepat kalau negara kamu masih miskin harga pangan mahal listrik mahal nyari kerja susah dan keamanan kita hancur ujar Presiden Italia Prabowo Musolini
1438|netral|Menangi Pilpres 2019 Prabowo Sandi Tak Akan Ambil Gaji
1440|netral|Janji utk byr pajak menunjukan warga negara yg baik taat hukum
1441|netral|Berkat Jokowi rakyat di pedalaman akhirnya punya akses ekonomi yg mudah
1443|positif|THE GREAT CLOSING STATEMENT FROM THE NEXT INDONESIAN LEADERS Kami Berkomitmen Berdua Untuk Tidak Mengambil Gaji Se Rupiah Pun Jika Kami Mendapatkan Amanah Ini Kami Akan
1444|negatif|Kartu jokowi bukti jokowi gagal Gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar 17april
1446|netral|Prabowo Sandi Ingin Pangkas Pajak Pekerja agar Tax Ratio Naik
1447|positif|1 rupiah pun gaji tidak akan diambil dan akan diberikan kepada negara dan rakyat miskin n dhuafa Jangan ragu lagi
1449|positif|Yakin dan optimis Jokowi bisa menjawab persoalan rakyat terkait ekonomi dan kesejahteraan
1450|netral|Prabowo Sebut Kebijakan Ekonomi Salah Presiden Terdahulu AHY Kita Harus Objektif
1451|netral|Jika Terpilih Prabowo Sandi Tak Akan Ambil Gaji
1452|netral|Jika Terpilih Prabowo Sandi Sumbangkan Gaji Buat Fakir Miskin
1454|negatif|Uang dari pajak rakyat dihambur2kan 500 artis dibayar pake uang rakyat Sudah berbuat curang di Malaysia Rezim takut kalah
1455|negatif|Seharusnya bahas EKONOMI Lap pekerjaan Mosok sekelas preaident amatiran gtu atau jngan jangan emang gag ngerti gag kelas lah
1456|negatif|Narasi nya ngaco Referensi hanya dari Atta halilintar dan jess no limit Sama seperti himbauan kumpulin kalajengking karena harga perliter mencapai milyaran Itu pikiran anak sekolah Kalo anak anak kita diarahkan untuk menjadi atta atau jess lalu siapa yg tanam padi
1457|netral|Prabowo Mau Naikkan Tax Ratio Jadi 16 Jokowi Ekonomi Bisa Shock
1462|negatif|Perbodohan macam apa lagi ini kebelet bat pen jadi presiden ge santay ae kali pa Janji Tak Ambil Gaji Jika Menang Pilpres Prabowo Bukti Kita Tulus
1463|netral|Prabowo Sandi Komitmen Tak Ambil Gaji Jika Terpilih Sandiaga Allah SWT Sudah Baik
1465|netral|Prabowo Sandi Komitmen Tak akan Ambil Gaji Serupiah Pun jika Terpilih Mau Dikemanakan Gaji Mereka Mobile
1466|positif|Itu bedanya pemimpin dan bukan pemimpin Pemimpin memecahkan masalah secara makro untuk seluruh rakyat Pemimpin KW memecahkan masalah berdasarkan keluhan perorangan Hasilnya seperti TGUPP DKI yang digaji untuk menyenangkan mereka bukan memecahkan masalah DKI banjir dan macet
1467|negatif|Pak saya ayah dari 2 orang anak dan 1 orang isteri Numpang curhat Pak Kok harga tiket belum turun turun ini Pak Bagaimana ya Saya saat ini berdomisili di Makassar namun keluarga saya ada di Jakarta Mohon bantuan Pak Apalagi sebentar lagi hari Raya
1468|netral|Menang Pilpres 2019 Prabowo Sandi Janji Tak Ambil Gaji Bisnis
1472|netral|ketika pa prabowo dan bang sandi berkampanye banyak masyarakat antusias memberikan sumbangan berupa uang dan lain lain makanya jasa baik para masyarakat tersebut dibalas ole pa prabowo dan bang sandi dengan tidak menerima gaji dan disumbangkan kepada masayarakat
1473|netral|Seperti Trump Prabowo Sandi Janji tak Ambil Gaji
1474|negatif|Yg tilil capres lu zer wong presiden ngomongnya game2 khayalan pantes petumbuhan ekonomi jadi menghayal terus
1476|netral|Gara gara Jokowi Neraca Perdagangan Indonesia Terus Defisit Warta Ekonomi
1477|negatif|Tak Cuma Syok Ekonomi Tax Ratio Kilat ala Keliru
1478|positif|setuju bats mereka yang bilng itu pertanyaan memalukan gak ngerti2 apa soal ekonomi digital apalagi melalui game interaktif kek dota ini namanya ngambil peluang ekonomi Pak jkw ambil peluang itu lewat kemajuan game saat ini Bego semua yg bilang itu gak faedah
1481|positif|Baca sejarah mas bagaimana berdarah darahnya perekonomian China pada saat pembangunan infrastruktur dimulai tahun berapa dan kemudahan asing berinvestasi dikawasan industrinya lihat bgmn mrk sekarang Di sini yang ngaco malah diluar pemerintahannya hadeeeuh
1482|positif|Setuju Kang Pemerintah sudah kasih bermacam2 cara dan kemudahan kalau kitanya gag usaha dan kreatif ya percuma Aku usaha beras organik lokal harganya lebih mahal dari beras biasa kok ya lancar2 aja tuh pic twitter com ePBIc0rORh
1488|positif|Prabowo sandi Masalah ekonomi kerakyatan
1491|positif|Pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim Saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri 17 April Coblos Jokowi KMA
1496|negatif|Tak ambil gaji tpi ambil uang fee proyek kkn dan korupsi Sok ga mau uang tpi karyawan blm gajan perusahaan merugi Yakin tak ambil gaji
1497|netral|arah ekonomi indonesia salah presiden sebelum2nya jokowi pic twitter com OjfzRFbk4m
1498|positif|Kesalahan presiden sebelumnya adalah merusak arah ekonomi indonesia kehebatan adalah jokowi memperbaikinya pic twitter com L7eULNwiay
1499|negatif|partainya nya aja yg gak bisa menangkap tanda tanda dari langit udh digituin berkali kali masih juga ngejogrog disitu demi segilintir orang yg membenci Jokowi mau juga direndahkan harga dirinya
1500|positif|Gaji bukan tujuan Utama Capres Ini Tapi duit2 koruptor itu Lho
1501|netral|Dwi Tunggal Pemerintahan strategi pertahanan dan keamanan ekonomi dan kesejahteraan
1505|negatif|Hahahah goblok ni Adi lihat Subtansi Arah Ekonomi Salah 4 5 tahun ga memperbaiki malah tambah nyungsep salah arah Dan itu salah kita semua
1507|negatif|Uang dari mana bos hutang tidak listrik subsidi bahan bakar subsidi pangan subsidi gaji ASN naik apa mau menaikan pajak Atau musti nunggu prabowo presiden untuk mendapat jawabannya Dapat gelar profesor dimana
1511|negatif|Gak ambil gaji yg cuma beberapa juta tapi kebijakannya akan alirkan keuntungan Trilyunan rupiah ke perusahaann pribadi nya Seperti di DKI JANJI BASI
1512|negatif|Si jae ngajarain ekonomi ke Prabowo Sandi yg sudah kenyang ilmu itu berpuluh tahun Dan 02 mesem2 moment paling satire SMI dkk apa ga mengigil liat itu
1517|netral|Daftar Presiden Sebelum Jokowi dan Uraian Singkat Kinerja Ekonomi
1519|positif|Gua dukung enak banget soalnya nganggur di gajih terus di suruh main mobile legend
1520|negatif|Hahaha coba lihat jokowi gagap kok ga digembar gemborkan bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah Sdhlah ngaku pengalaman nmn tata kelola negara bikin utang bengkak 2x lipat pemerintahan sebelumnya Kalau normatif semua orang bisa
1523|netral|Luar Biasa Benar benar MantaPS presiden RI periode 2019 2024 Prabowo Sandi Tak Akan Ambil Gaji Sepeser Pun Jika Terpilih
1526|positif|Anak saya kuliah mahal2 buat bikin game dan animasi Itu profesi yg menjanjikan dan bisa menjadi penopang masa depan Jangan lembek gitu ah anak dikuliahin ujung2nya nuntut jadi PNS biar gajian tiap bulan
1527|positif|Pada masa pemerintahan Jokowi laju kenaikan harga relatif terjaga untuk meningkatkan kesejahteraan rakyat IndonesiaOptimis
1528|positif|Pernyataan prabowo sandi tidak mengambil gaji itu sudah pasti contoh kecilnya saja pak sandi menjabat di dki tidak mengambil gaji sepersen pun Bukan sebalik nya jual beli jabatan yg jarak nya 1 cm yg kemudian ketangkap karna niatnya salah dari awal
1529|negatif|Pantesnya kubu sono jadi rt atau max rw aja 200jt penduduk indonesia ditanya pasti jawabnya beda beda mending kita bicara ekonomi makro aja pak pemerataan untuk kebersamaan amin lanjut 2 periode pak dhe
1530|netral|Pak prabowo berkilah bahwa yang dia maksud bukanlah Jokowi Yang membuat perekonomian Indonesia salah arah justru pemimpin sebelumnya Siapa SBY dong jelasnya
1531|positif|FYI Digital ekonomi yang di paparkan oleh cawapres 02 juga sudah di lakukan di era pemerintahan jadi solusi apa yang baru yg di tawarkan oleh paslon 02 Saya kira sudah hampir di jalani semuanya apa yang 02 paparkan pada debat final mala ini
1532|negatif|Cara menjebak kapabilitas kepala dilepas kaki diikat trlihat jelas bhw kebijakan ekonomi makro yg salah fokus pd cari utang baru bayar angsuran lama Shg ekonomi ril mati Agar parlente munculah mobile legend e support
1536|positif|Jangan salah pilih ya Ayo datang ke TPS tgl 17 April 2019 Prabowo Sandi Presidennya Pks partainya 02 president 08 Partai PKS Kenapa harus Pks Pks akan 1 Melindungi ulama 2 Sim seumur hidup 3 Pajak motor dihapus 4 Pajak PPh 21 untuk penghasilan dibawah 8 jt di hapus
1537|positif|Gaji Prabowo Sandi tidak akan diambil sepeserpun membuktikan kalau beliau mmg berjuang utk kepentingan rakyat bangsa dan negara
1539|netral|Prabowo Sebut Ekonomi RI Menyimpang dari Cita cita Pendiri Bangsa Calon Presiden dan Wakil Presiden Prabowo nomor urut 02 Prabowo Sandi mengatakan kondisi ekonomi Indonesia yang saat ini sedang berjalan berada pada arah yang
1540|negatif|Jelas salah pemerintah yg membuat hukumnya ga ketat gw udh contohin td kaya d singapore Knp Krn pemerintah d gaji utk itu itu tugas pemerintah Bertanggung jawab atas semua yg terjadi pd rakyatnya kl ga sanggup jgn mau jd pemimpin Lu paham ga makna pemimpin itu apa
1542|positif|setelah di pikir prabowo sandi memang ga butuh gaji jd presiden wong bisnisnya dia aja udah jadi mahal kalo dia jd presiden
1543|positif|Prabowo sandi Keren Gaminta gaji Nanti yg bayar Allah aja yah Semoga harimu menyenangkan
1545|positif|Prabowo Sandi Tak akan ambil gajinya sepersen pun jika terpilih Gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa Sungguh mulia hati pemimpin kita ini Allahu Akbar
